"cell","vpu","HUC4","area_Estimate","AISP_mgafdm_est","AISP_mgafdm_LowQ","AISP_mgafdm_HiQ","Emer_gAFDM","Total_Emerg_gafdm","Total_Emerg_kJ"
13643184,"02",206,24934.8153550625,15937.0092260512,1251.476,142561.375,3.05267196291413,76117.81173484,875849.600726936
13643210,"02",208,137287.804840386,15373.3540437122,1344.80244211902,142561.375,2.9447060109923,404272.224149422,4651758.34717533
13643215,"02",208,26003.1636675214,15664.8079519614,1352.186,142561.375,3.0005328704472,78023.3473200163,897775.645937768
13649312,"14",1403,13918.816615127,5902.61869607298,1251.476,66132.7622006527,1.13062359101986,15736.9424241419,181077.128003388
13649331,"14",1402,9975.27912177891,3352.43391563715,925.736,88325.2939999999,0.642145642048025,6405.58201626298,73705.8294701299
13649638,"10L",1026,165123.214832556,14997.4956154297,1352.186,142561.375,2.87271179490267,474351.406861729,5458124.46305449
13649700,"10L",1029,204375.466641097,16912.0344445209,1352.186,142561.375,3.23943424091364,662060.884639872,7618003.56910869
13649801,"10L",1030,41446.6192101017,13328.8023028254,1251.476,142561.375,2.55308009877722,105816.538666908,1217578.00217078
13649837,"10L",1030,355659.804979607,12225.7044194586,1251.476,142561.375,2.34178600130007,832879.152526357,9583523.96854452
13649850,"07",714,5838.00501477718,13452.1025266647,1251.476,142561.375,2.57669777578276,15042.774536585,173089.685205215
13649899,"05",512,64352.9182357119,11736.8117691604,1251.476,142561.375,2.24814052081678,144674.403118513,1664696.01948317
13649954,"05",512,396400.337183486,17387.5902594128,1352.186,142561.375,3.33052510258851,1320221.27366415,15191126.0854165
13650129,"05",505,246613.803888217,36213.0018695303,2372.444,142561.375,6.93645927740124,1710626.60791563,19683325.0639812
13650151,"05",505,43166.102837652,10222.9374632171,1251.476,142561.375,1.95816380162314,84526.3000338318,972601.871339285
13655981,"18",1805,13870.7418035865,15068.3806731291,925.736,142765.652592004,2.88628955125325,40034.9771358233,460662.46441335
13656015,"18",1802,68905.769380141,13893.1664845423,925.736,142561.375,2.66118185676479,183370.78330085,2109955.91805123
13656037,"18",1804,15024.2433614433,20554.0894114692,925.736,150964.993,3.93705566581823,59151.2824508022,680624.231520155
13656391,"14",1402,7232.30824894458,3071.61811279746,1251.476,52522.661,0.588356470195713,4255.17535271637,48962.175196031
13656420,"14",1402,22346.8531212509,2961.15887021624,925.736,45334.4249999999,0.567198433070326,12675.1000744262,145846.039006385
13656422,"14",1402,20232.9822710827,3051.93570545438,925.736,45334.4249999999,0.584586381830535,11827.9258994936,136098.029362523
13656508,"11",1102,3405.49174717814,7616.35738658672,925.736,59801.8518541053,1.45888355360688,4968.21590190214,57166.776275237
13656714,"10L",1026,30225.9155707434,15261.8093634602,1352.186,142561.375,2.92334006251428,88360.6299141283,1016721.58810692
13656907,"10L",1030,25481.7134533743,13697.4647164654,1251.476,142561.375,2.62369594632655,66856.268293073,769281.651114244
13656985,"05",512,16926.0729821416,14350.8877379951,1352.186,142561.375,2.74885657775079,46527.3470524499,535366.918859015
13657110,"05",510,17970.8241920322,17444.5084092937,1352.186,142561.375,3.3414275522174,60048.2070913115,690944.694896176
13657112,"05",510,26311.8508935161,17391.7895179654,1352.186,142561.375,3.33132945418716,87653.4438757508,1008584.35195633
13657164,"05",509,95786.626470756,13053.6232678163,1251.476,142561.375,2.50037062781947,239502.067365394,2755830.5381399
13657353,"02",208,19013.8360267133,14976.6106886537,1251.476,142561.375,2.86871136862993,54545.2075710977,627624.430916836
13663412,"14",1406,7518.11363701522,8808.73157575236,925.736,66132.7622006527,1.68727817928222,12685.1490890999,145961.667993728
13663436,"14",1403,12831.2765966014,8854.45861513582,925.736,89388.7802753227,1.69603701534067,21762.3200619104,250408.135792372
13663451,"14",1403,12822.2312430888,8634.7393716332,1251.476,150964.993,1.65395065115279,21207.3377137384,244022.231403131
13663459,"14",1403,4390.07286884822,5942.76482049466,1251.476,65643.903,1.13831342458295,4997.27888150732,57501.189450064
13663657,"11",1103,32237.627530098,8093.1789126525,925.736,65643.903,1.55021685732083,49975.3136371878,575040.946366302
13663939,"10L",1030,62118.0403818488,15060.8384795093,1251.476,142561.375,2.88484487347994,179200.910346196,2061975.27489851
13664085,"05",512,841015.585822299,15471.8385072422,1352.186,142561.375,2.96357032589207,2492408.8337557,28678902.24561
13664191,"05",510,17595.1153640784,17871.7929952444,1352.186,142561.375,3.42327224824639,60232.8701305433,693069.520157097
13664263,"05",505,103336.659378409,35713.9905864369,2372.444,142561.375,6.8408756122687,706913.232995079,8134097.11545787
13664287,"05",505,165887.971369335,27643.6711588759,2372.444,150964.993,5.29503740016516,878383.012638158,10107114.134921
13664411,"02",206,57715.5440709516,15396.4818982328,1349.57208744051,142561.375,2.94913606132709,170210.992318756,1958532.78311577
13664433,"02",208,70329.4607004523,15511.0898768114,1344.80244211902,142561.375,2.9710887726527,208955.071073833,2404341.52531106
13670118,"18",1801,17821.3126856424,16297.2307657558,925.736,150964.993,3.12167099398054,55632.2748854273,640132.77096917
13670427,"16",1603,71960.0908107265,4078.40461489241,925.736,88325.2939999999,0.781202498204643,56215.4027123726,646842.531309915
13670461,"14",1407,25484.5677924976,11595.3225342133,925.736,88325.2939999999,2.22103880967067,56602.2141148202,651293.376712179
13670500,"14",1403,8017.49183242023,8731.17669192205,1251.476,150964.993,1.67242284374857,13408.6364901072,154286.475773418
13670588,"14",1402,126860.444871098,3483.45048517153,925.736,45334.4249999999,0.667241354977714,84646.5351288672,973985.356460311
13670593,"14",1402,6336.0502939038,3427.9360213325,925.736,45334.4249999999,0.656607775935757,4160.29989169727,47870.4907038147
13670843,"11",1103,21912.1111733615,15107.1387131331,1352.186,142561.375,2.89371350265966,63407.3719741358,729596.925620394
13670892,"11",1107,23336.8929783702,17733.7485297316,1352.186,142561.375,3.39683036925083,79271.4667928842,912137.132652322
13670912,"10L",1029,41423.854872158,16591.789443071,1352.186,142561.375,3.17809255984142,131648.844969156,1514817.43463759
13671003,"10L",1030,41893.4311857298,15060.8384795093,1251.476,142561.375,2.88484487347994,120856.050188637,1390630.14149555
13671058,"10L",1030,8521.53582952917,13135.1442329258,1251.476,142561.375,2.51598565075443,21440.0618694851,246700.071901231
13671100,"07",714,259144.497293643,12449.2910968239,1251.476,142561.375,2.38461315736134,617959.377904211,7110549.58185481
13671178,"05",512,20729.7014665119,16996.6859388281,1352.186,142561.375,3.25564890450736,67488.6298702143,776557.919601621
13671252,"05",510,431078.109545116,14603.6054398301,1349.57208744051,142561.375,2.79726366793824,1205839.13387406,13874987.9939218
13671291,"05",509,191390.298021629,13053.6232678163,1251.476,142561.375,2.50037062781947,478546.679622898,5506397.36908087
13671329,"05",505,17490.6777675996,17652.9227663573,1251.476,142561.375,3.38134850949695,59142.0771995643,680518.311296787
13671462,"02",207,48683.8292987049,10735.8056386075,1086.222,142561.375,2.05640170043328,100113.50935346,1151956.09537559
13671506,"02",208,33926.0846818946,15511.0898768114,1344.80244211902,142561.375,2.9710887726527,100797.409298442,1159825.39009252
13677584,"14",1403,11229.8660474047,8929.60314405882,1251.476,150964.993,1.7104306567922,19207.9071591509,221015.78372677
13677608,"14",1403,7734.39162033796,713.522085165753,35.163,14883.374,0.136672372677368,1057.07765396754,12163.2640253775
13677710,"11",1102,25580.3661947493,4928.59844909188,925.736,65643.903,0.944053811389597,24149.2422028946,277873.255407607
13677875,"11",1103,108850.395604549,20496.0936367212,1349.57208744051,142561.375,3.92594680134877,427340.862449226,4917197.63377202
13677961,"11",1107,44692.6423028409,17419.8377627701,1352.186,142561.375,3.33670198609133,149126.028335559,1715918.64504311
13678006,"10L",1029,104905.685057364,17365.9258371685,1352.186,142561.375,3.32637536699886,348955.686632958,4015258.60824213
13678048,"10L",1029,61117.8222181928,13537.5949225462,1251.476,142561.375,2.59307351079352,158483.005831384,1823584.70659882
13678112,"10L",1030,30394.7238987403,12386.7402108387,1251.476,142561.375,2.37263177909932,72115.4878391008,829796.860820613
13678267,"05",514,148943.624562398,17820.1857556053,1352.186,142765.652592004,3.41338708276174,508402.244141003,5849930.42220845
13678281,"05",514,9783.29584638774,17791.1527966919,1352.186,142561.375,3.40782593271043,33339.7692926984,383624.055366434
13678304,"05",510,29057.7534856163,16077.7722230011,1352.186,142561.375,3.0796345660042,89487.2620447329,1029685.18071772
13678380,"05",509,1191301.07703274,13123.5774494275,1251.476,142561.375,2.51377007848579,2994657.00191281,34458020.7925097
13678488,"02",207,321437.282744069,15029.3924509667,1349.57208744051,142561.375,2.87882150935211,925360.56347132,10647661.3235827
13678533,"02",207,23113.7330247909,10901.0088597689,1251.476,142561.375,2.08804573315418,48262.5316196795,555332.820081842
13678556,"02",206,19917.613829758,11925.8805514761,1251.476,142561.375,2.2843559087011,45498.9188392345,523533.309623651
13678581,"02",208,11237.8368180469,15730.2269744218,1344.80244211902,142561.375,3.01306362906529,33860.3173858278,389613.742000028
13684267,"18",1801,18239.4922735961,15849.0478973071,925.736,150964.993,3.03582331344237,55371.8758695351,637136.489692806
13684573,"16",1603,31730.3230159953,3700.88591437191,925.736,65643.903,0.708890263442873,22493.3170419364,258819.352543041
13684577,"16",1603,11217.0127620175,3252.95978119147,925.736,45334.4249999999,0.623091759544079,6989.2282187139,80421.5544986315
13684821,"11",1102,12865.2579187155,7045.18184465128,925.736,59801.8518541053,1.34947710613376,17361.3710258126,199768.615708512
13685063,"10L",1029,32596.8645280004,16681.7263666573,1352.186,142561.375,3.19531962680037,104157.400998472,1198487.13458892
13685260,"05",512,5432.18989691138,11896.8131808053,1251.476,142561.375,2.27878816721186,12378.8100591295,142436.777945373
13685297,"05",512,501944.150539577,16682.0080072047,1352.186,142561.375,3.19537357394882,1603899.07423236,18455264.6976546
13685468,"05",505,306259.32447045,14863.2345799761,1251.476,142561.375,2.84699461717956,871918.64822842,10032731.9258403
13685538,"02",207,35562.1431575567,4476.58048329586,1251.476,88325.2939999999,0.857471532911438,30493.5254069261,350873.750094795
13685661,"02",204,21767.8213417637,12251.2033217865,1086.222,142561.375,2.34667021659525,51081.8980228833,587773.859600306
13691661,"14",1407,24279.0503852218,3687.69935667616,925.736,45425.0155454676,0.706364429743828,17149.8575800789,197334.836245178
13691810,"14",1402,20086.6107226387,3628.15059391354,925.736,45334.4249999999,0.694958096476821,13959.3527524759,160623.292446364
13692368,"05",512,514739.080708161,16175.4066264146,1352.186,142561.375,3.09833605520388,1594834.6527806,18350964.9322199
13692422,"05",514,4100.12385731936,15871.0145673893,1352.186,142561.375,3.04003094342661,12464.5033981325,143422.808350612
13692471,"05",510,18415.6643022373,13479.7334351705,1352.186,142561.375,2.58199036854652,47549.0678587627,547123.349316853
13692548,"05",505,22504.9218837246,15384.803056829,1251.476,142561.375,2.94689902480366,66319.7323524307,763108.000313244
13692592,"05",505,39361.1910759509,12336.9772687188,1251.476,150964.993,2.36309988161173,93014.4259716763,1070270.49244309
13692627,"02",207,22458.7871969379,9804.44656053266,1251.476,88325.2939999999,1.87800350132845,42177.6809914398,485317.486328002
13692680,"02",207,115849.745524853,10901.0088597689,1251.476,142561.375,2.08804573315418,241899.566830168,2783417.36573133
13692691,"02",206,14875.7770225406,13184.0217539926,1251.476,142561.375,2.52534794929244,37566.5129980044,432259.081811538
13698524,"16",1605,6895.39833939355,4515.96161153309,925.736,49185.6052033053,0.865014834438878,5964.62185294062,68631.9213508613
13698602,"16",1606,7336.76856285334,3534.80273730558,925.736,88325.2939999999,0.677077678600209,4967.56222696373,57159.2547645581
13698679,"16",1602,6291.37409324571,4248.33656634805,925.736,88325.2939999999,0.81375230077136,5119.62014339203,58908.9091799404
13698783,"14",1406,124266.830492735,4612.89300002347,925.736,88325.2939999999,0.883581663871795,109799.892850845,1263412.46708825
13699135,"11",1103,21322.2881301865,15107.1387131331,1352.186,142561.375,2.89371350265966,61700.5930699204,709957.874159039
13699328,"10L",1029,24818.4561438411,12386.7402108387,1251.476,142561.375,2.37263177909932,58885.0577550603,677560.917058602
13699393,"07",714,31636.6128871068,12449.2910968239,1251.476,142561.375,2.38461315736134,75441.0833449422,868062.825508578
13699430,"05",512,12696.5074421279,14559.9956290274,1352.186,142561.375,2.78891037875725,35409.4213793192,407438.507101137
13699546,"05",510,29506.4708027253,18552.6748951527,1352.186,142561.375,3.5536925207344,104856.924604913,1206536.20296643
13699727,"02",208,25956.2368683219,19784.5432632712,1352.186,142561.375,3.78965210236087,98365.1076174129,1131838.11079976
13705495,"18",1805,47397.5221298262,13879.0531366247,925.736,142561.375,2.65847850001324,126005.293536045,1449879.9100725
13705582,"16",1605,5946.28769733757,2125.93032458029,35.163,41557.836,0.407213662545088,2421.40959177963,27861.9494678123
13705592,"16",1605,5321.07858083025,5449.07096756208,925.736,59659.0989999999,1.04374829245974,5553.86668278568,63905.5669854735
13705735,"16",1602,17938.1294961274,3837.83258806026,925.736,65643.903,0.735121864695849,13186.7112043488,151732.892472839
13705835,"14",1407,53063.6622374728,5153.67093043934,925.736,88325.2939999999,0.987165567409028,52382.6202414559,602740.619808312
13705877,"14",1403,8352.7215706706,13169.0622848613,1251.476,150964.993,2.52248252132227,21069.5941674881,242437.285288202
13705959,"14",1402,11160.5949402079,3536.61028790705,925.736,45334.4249999999,0.677423907868473,7560.45383853274,86994.362093077
13705970,"11",1102,33838.3648011163,3662.14813089812,925.736,49102.887,0.701470192095825,23736.6042572477,273125.23688602
13705995,"11",1102,22942.4206403941,5508.38653556812,925.736,59659.0989999999,1.05510995818059,24206.7764824476,278535.273595283
13706233,"11",1107,22682.7686331542,16194.8873323288,1352.186,142561.375,3.10206750844699,70363.4795785283,809637.377770336
13706263,"11",1107,210893.240942001,17444.6378077038,1352.186,142561.375,3.34145233797822,704689.713009455,8108512.18274329
13706653,"05",509,36539.7738436088,12819.6329321761,1251.476,142561.375,2.4555506915899,89725.2669322123,1032423.7839555
13706850,"02",206,13892.7071450949,9628.83307738703,1251.476,142561.375,1.84436542352448,25623.2286975645,294833.681008526
13712572,"18",1805,11233.2516062558,15505.0897733123,925.736,150964.993,2.96993947622785,33362.0773918189,383880.743508965
13712938,"14",1403,263310.50724799,4730.98540072403,925.736,88325.2939999999,0.906201802665624,238612.456328929,2745594.22874882
13713015,"14",1402,4014.30525705335,3402.90930206337,925.736,45334.4249999999,0.651814005463961,2616.58038875498,30107.6822432092
13713103,"11",1102,7741.42454612255,6458.50028872801,925.736,59659.0989999999,1.23710054215472,9576.9205030581,110196.835768438
13713372,"10L",1029,27404.962237637,17238.5509072767,1349.57208744051,142561.375,3.30197719594031,90490.5603642829,1041229.63283162
13713411,"10L",1029,24965.0723106209,12689.5171525758,1251.476,142561.375,2.43062752145899,60680.7918334091,698223.531231122
13713461,"10L",1029,95371.3143167741,12809.5210154171,1251.476,142561.375,2.45361379337119,234004.372299576,2692571.30986507
13713486,"07",714,340839.926161105,12003.3999598935,1251.476,142561.375,2.29920444905776,783660.674646131,9017191.55281571
13713507,"07",714,62974.610677518,13135.1442329258,1251.476,142561.375,2.51598565075443,158443.216826482,1823126.87441391
13713533,"07",714,36119.1745941257,12321.2093582026,1251.476,142561.375,2.36007959984721,85244.1271229157,980861.54873983
13713579,"05",512,93836.160622716,14509.0499951389,1352.186,142561.375,2.77915194127388,260784.947956309,3000722.00365927
13713619,"05",512,18494.6683162451,17104.5337318368,1352.186,142561.375,3.27630672865178,60594.2062486966,697227.234200628
13713662,"05",510,13663.8650084063,18257.1799741876,1352.186,150964.993,3.49709162105373,47783.7878321071,549824.15469014
13713748,"05",507,317779.318303323,13044.1423104476,1251.476,142561.375,2.49855458741124,793988.973531184,9136034.12393657
13713788,"05",505,29947.9411813486,27596.170519315,2409.33360795959,150964.993,5.28593883790976,158302.985405928,1821513.30157331
13713885,"02",208,295459.043589927,10669.7117068175,1251.476,142561.375,2.04374166556523,603841.957852787,6948107.48803309
13719633,"18",1805,6817.90294425189,15518.3524963189,925.736,142561.375,2.97247989909514,20266.0794557703,233191.643257822
13719691,"18",1804,21379.5609637648,15089.3209243551,925.736,150964.993,2.89030057470862,61793.3573405874,711025.266239468
13719727,"16",1605,4377.23902763426,3012.13630835454,35.163,45334.4249999999,0.57696296253371,2525.50479710204,29059.7209478546
13719744,"16",1605,2532.31925845146,5380.32127769881,584.771135050109,59659.0989999999,1.03057955749022,2609.75646079888,30029.1627161823
13719877,"15",1501,28423.0227041394,4328.88387948643,925.736,88325.2939999999,0.829180824468495,23567.825399705,271183.182961706
13719910,"16",1603,679.368729889393,3371.57322647298,925.736,65643.903,0.645811702395315,438.744276004012,5048.41101184016
13719939,"16",1603,45733.9435456544,4012.64970328794,925.736,65643.903,0.768607401330962,35151.4475012423,404470.130673045
13719983,"14",1407,10282.2044378705,3782.87921285659,925.736,52548.9042045732,0.724595759993749,7450.4417390699,85728.5078706078
13720080,"14",1402,13622.3622039258,2718.35089769777,925.736,45334.4249999999,0.520689512885508,7093.0211403121,81615.8477510012
13720120,"13",1301,8846.49955752492,5768.82241814495,925.736,59659.0989999999,1.10499543578823,9775.34163376768,112479.968508948
13720746,"05",510,719.699552893639,14605.4498711654,1352.186,142561.375,2.79761696156724,2013.4436764076,23167.6896625841
13720766,"05",510,35653.3570690677,20588.9140779601,1352.186,150964.993,3.94372619486836,140607.078208277,1617895.34540354
13720793,"05",509,23473.5435606949,24347.2301559562,1833.18589755573,142561.375,4.66361698217581,109471.6163815,1259635.15389373
13720840,"05",505,626124.255564392,16967.3374076738,1251.476,142561.375,3.25002730782403,2034920.92867527,23414817.665802
13720853,"05",505,5346.08362905681,26653.9971827116,2357.45401077767,142561.375,5.10546920975939,27294.2653609483,314061.464375751
13726948,"16",1606,3292.01994758844,11247.8799775518,925.736,150964.993,2.15448754296814,7092.61596828193,81611.185639036
13726982,"16",1603,7174.96881425381,3700.76721410742,925.736,65643.903,0.708867526870141,5086.10239873048,58523.2372509923
13727101,"14",1403,8575.48417071812,12134.7721698235,1251.476,150964.993,2.32436828351823,19932.5834222298,229354.271147887
13727153,"14",1402,8637.41856563091,2718.35089769777,925.736,45334.4249999999,0.520689512885508,4497.4132655266,51749.4857397818
13727173,"14",1402,3990.85684680939,2716.01904452947,925.736,45334.4249999999,0.520242855505347,2076.21476189718,23889.9651577699
13727520,"10L",1029,24482.6458117217,17238.5509072767,1349.57208744051,142561.375,3.30197719594031,80841.1381665886,930198.556313852
13727647,"07",714,253887.047588526,12995.9507982301,1251.476,142561.375,2.48932369119286,632007.042449126,7272189.03394087
13727992,"02",207,126928.409599978,16043.8721196838,1251.476,142561.375,3.07314113342416,390068.916541804,4488327.98818826
13727993,"02",207,280609.452220142,16043.8721196838,1251.476,142561.375,3.07314113342416,862352.450045339,9922658.46644669
13733769,"18",1805,38381.1310163592,14389.0918228659,925.736,142561.375,2.75617442121185,105785.09156447,1217216.15608657
13733822,"18",1804,30572.2682697689,15170.45247156,925.736,150964.993,2.90584100616268,88838.1507897008,1022216.18206169
13733853,"18",1804,60848.7119300216,12827.3452274901,925.736,150964.993,2.45702795167935,149506.986035748,1720302.13482033
13733874,"16",1605,6529.48222154379,6305.33622120742,599.201,59659.0989999999,1.20776256236102,7886.06417878244,90740.9974731602
13734176,"14",1403,8968.27170398831,13213.0024735643,1251.476,150964.993,2.5308990931016,22697.7907223127,261172.128946292
13734177,"14",1403,8183.24806246161,12812.3352745094,1251.476,142765.652592004,2.4541528537247,20082.9415852273,231084.367350418
13734334,"11",1102,3767.77117162943,7025.58824543753,925.736,59659.0989999999,1.3457240286194,5070.38020000119,58342.3297713138
13734475,"11",1103,152988.39317897,15403.1812699025,1352.186,142561.375,2.95041929984288,451379.907887183,5193802.91010387
13734615,"10L",1029,49659.0423363384,15359.3649679218,1251.476,142561.375,2.94202645808204,146098.216436524,1681079.12742686
13734639,"10L",1029,141363.767584875,12538.1828020471,1251.476,142561.375,2.4016400168192,339504.881160163,3906512.91506942
13734702,"07",714,17055.9253088442,12718.6331379511,1251.476,142561.375,2.4362045749053,41551.7232666494,478114.903767701
13734932,"05",510,52568.1917113066,22183.6672512189,1833.18589755573,142561.375,4.2491949456687,223372.494522627,2570235.60822461
13734961,"05",509,96619.0414787084,13123.5774494275,1251.476,142561.375,2.51377007848579,242878.055481154,2794676.3453939
13734970,"05",507,60921.2825199962,15673.2599583793,1251.476,142561.375,3.00215181931372,182894.939152332,2104480.61735631
13735051,"02",208,19182.7250449061,7165.8759797241,1251.476,88325.2939999999,1.37259559699983,26330.1239350965,302967.571059188
13735072,"02",207,3109.93905992061,14574.4610758932,1628.839,142561.375,2.79168117868915,8681.95834045058,99898.9536443947
13735135,"02",207,18800.9429882988,9606.43937076597,1251.476,142561.375,1.84007599635668,34595.163901639,398069.253434209
13735172,"02",208,19951.0868879259,11229.2904900548,1086.222,142561.375,2.15092679913709,42913.3274591522,493782.202408735
13740904,"18",1804,7493.40193266794,14666.3079401299,925.736,150964.993,2.80927408733092,21051.0198753995,242223.560196284
13741130,"16",1603,3827.09805604815,2801.24338889953,925.736,88325.2939999999,0.536567246294488,2053.49546523275,23628.5455707006
13741269,"14",1403,52452.6985991448,5316.0336080842,925.736,88325.2939999999,1.01826550509746,53410.7736327829,614571.066805616
13741307,"14",1402,31180.0872874234,3336.61339809819,925.736,41648.3024437856,0.639115283613456,19927.6703297939,229297.738649774
13741507,"11",1103,10230.1625617892,20699.2617690455,925.736,142561.375,3.96486286473976,40561.1916414888,466717.351622791
13741515,"11",1103,88702.136054668,21700.4546625749,925.736,142561.375,4.15663745884304,368702.621404225,4242476.71318772
13741518,"11",1103,72497.2190688234,20676.9930498966,1242.0787767016,142561.375,3.96059737843481,287132.295787796,3303887.76148227
13741542,"11",1103,42405.4164494202,16709.1009141526,1352.186,142561.375,3.20056311461236,135721.21174779,1561676.12297595
13741692,"10L",1029,23807.1804304328,13100.3735394043,1251.476,142561.375,2.50932546001609,59739.9639852817,687397.895596644
13741758,"10L",1029,131159.323962003,14006.6829213696,1349.57208744051,142561.375,2.68292548752496,351890.693184201,4049030.26112401
13741918,"05",514,22511.3487555832,16880.7552968132,1352.186,142561.375,3.23344284215891,72789.1595010833,837548.463799215
13742000,"05",510,64585.0963583547,21735.497659775,1352.186,150964.993,4.16334980828903,268890.348541885,3093986.79549719
13742035,"05",509,38008.8089442085,13579.120260511,1251.476,142561.375,2.60102752733186,98861.9583449839,1137555.12369656
13747918,"18",1805,9110.66123075597,14701.1907512629,925.736,142561.375,2.81595575376047,25655.2189133097,295201.776425998
13748017,"16",1605,9299.9169242233,3031.44562411673,35.163,45334.4249999999,0.580661586661626,5400.10451704081,62136.3026253301
13748051,"16",1606,358.539848715067,4039.56874111612,925.736,66132.7622006527,0.773763638042703,277.42509772505,3192.19188697329
13748222,"16",1603,5299.34040302783,3452.6367892786,925.736,59659.0989999999,0.661339111702837,3504.66107474938,40326.3826566038
13748410,"13",1301,33915.5409941673,4053.03178738095,925.736,49185.6052033053,0.77634243204885,26330.0735796643,302966.991644408
13748606,"11",1103,113751.551048678,20174.7731745004,1349.57208744051,142561.375,3.86439911996017,439581.393766617,5058043.30737557
13748738,"10L",1029,65183.8684521122,16593.0049320272,1352.186,142561.375,3.17832538201058,207175.543598987,2383865.39242174
13749115,"05",507,10373.5081991553,15844.7885338028,1251.476,142561.375,3.03500744897464,31483.6746564359,362266.90243428
13749146,"05",505,235329.74837184,24399.3666841591,2147.9503816666,142561.375,4.6736035308206,1099837.94289775,12655285.289953
13749177,"05",505,127898.481064826,17912.3565951845,1823.45372441814,142561.375,3.43104204761687,438825.066359749,5049340.62606845
13749248,"02",208,85455.5989064111,11441.2144155012,1251.476,142561.375,2.19152000055303,187277.654162638,2154910.32762239
13749317,"02",208,16726.5828202665,11097.2679248254,1086.222,142561.375,2.1256383916554,35554.6666039621,409109.77127849
13755156,"16",1606,7970.12877495214,3993.51100048703,925.736,66132.7622006527,0.764941457450389,6096.68192117917,70151.4705260482
13755305,"16",1603,80856.8842598796,5065.19000254609,925.736,59659.0989999999,0.970217390746694,78448.7552705278,902670.602520328
13755333,"14",1407,14689.2288346142,10025.0073526702,925.736,142561.375,1.92025106087531,28207.007253108,324563.928957888
13755471,"13",1301,11981.2652836144,3735.96077333289,925.736,49102.887,0.715608715884898,8573.89786428361,98655.5557753794
13755523,"11",1102,9843.0617729295,4762.59562980836,925.736,65643.903,0.912256618766836,8979.39825128577,103321.44597842
13755564,"11",1102,33893.9431070089,7246.77108006035,925.736,65643.903,1.38809073797835,47047.8685004042,541356.298899901
13755658,"11",1103,89477.9327614605,21700.4546625749,925.736,142561.375,4.15663745884304,371927.327056126,4279581.78877132
13755731,"11",1103,27296.5593526941,15080.6066020751,1352.186,142561.375,2.88863138026175,78849.6979193694,907284.049109224
13755797,"10L",1029,43311.6010743929,17504.7151286049,1352.186,142561.375,3.35295991449527,145222.06223505,1670997.6591076
13755819,"10L",1029,14010.3356679007,16873.9033579041,1251.476,142561.375,3.23213037998343,45283.2315459874,521051.503783904
13755892,"10L",1029,23214.3549504876,12695.3358286048,1251.476,142561.375,2.43174206615952,56451.3234718593,649557.153528949
13755968,"07",714,9230.76671449654,12217.928550884,1251.476,142561.375,2.34029656400048,21602.7316250262,248571.831443364
13755978,"07",714,21070.5041604824,12281.8112534081,1251.476,142561.375,2.35253304652644,49569.0573445077,570366.358334578
13756091,"05",514,93732.003749419,18230.4047139601,1352.186,142765.652592004,3.49196292438066,327308.681920881,3766177.34852261
13756193,"05",507,7033.06553047616,24565.002318442,1352.186,142561.375,4.70533039058853,33092.8969795501,380783.419095193
13756270,"02",208,95493.6903192885,7768.19564320474,1251.476,142561.375,1.48796757949286,142091.515241232,1634976.02012324
13762162,"16",1605,3850.28241318464,1825.33214940852,35.163,41557.836,0.349635254423819,1346.19447113737,15489.9866821421
13762333,"16",1603,9606.31867398694,4265.48513547725,925.736,88325.2939999999,0.817037042308639,7848.71819686853,90311.2759322678
13762341,"16",1603,7507.33651173115,3541.76951851171,925.736,65643.903,0.678412138369795,5093.06821638517,58603.389431836
13762350,"16",1603,6893.09295282513,3222.28954852408,925.736,53855.330628135,0.617216996090549,4254.53412611566,48954.7969221498
13762410,"14",1407,7079.34748588502,8989.47260713577,925.736,65643.903,1.72189841895369,12189.9172431692,140263.282758526
13762442,"14",1407,408154.750519894,9839.76579899662,925.736,142561.375,1.88476876371119,769277.324540229,8851689.53482214
13762444,"14",1407,4538.13512951136,7828.55562489913,925.736,65643.903,1.49952929858249,6805.06658762872,78302.4986905499
13762459,"14",1403,54495.0780189335,8368.09620244031,1242.0787767016,142561.375,1.60287619200225,87348.8631378538,1005079.69369571
13762845,"11",1107,25539.2322548442,16325.5661410426,1352.186,142561.375,3.12709852460876,79863.6955037637,918951.612314056
13762935,"10L",1029,18691.2347207665,13586.3612365894,1251.476,142561.375,2.60241450805988,48642.3404108754,559703.089937738
13763178,"05",510,54574.0754045863,18023.2123598138,1352.186,142765.652592004,3.45227603699413,188404.772760364,2167879.51776713
13763240,"05",509,19832.5878729403,14038.7867179733,1251.476,142561.375,2.68907484455958,53331.3131516412,613656.754779359
13763245,"05",507,21689.6126693562,13767.2478509521,1251.476,142561.375,2.63706263358325,57196.8671072531,658135.751369608
13763413,"02",208,10537.9597301781,10721.4741316198,1247.05304497306,142561.375,2.05365655616265,21641.3500884583,249016.194792845
13769153,"18",1805,2857.34059040993,15183.8460063242,925.736,142561.375,2.90840648551197,8310.30790446486,95622.5579027249
13769517,"14",1403,4181.43235474825,7828.55562489913,925.736,65643.903,1.49952929858249,6270.18032598577,72147.8299209553
13769553,"14",1403,47062.5164715499,6889.78187530491,925.736,65643.903,1.31971084806534,62108.9135247581,714656.21347263
13769584,"14",1402,3154.29815706611,2828.9648912037,925.736,41648.3024437856,0.541877191946993,1709.24222791456,19667.3956954989
